source,target,NACE,weight
SE,JP,H,1765526.1429374146
SE,JP,C,3274665.9517444633
SE,JP,K,1643123.7024844505
SE,JP,D,16186596.221199073
SE,JP,C,2643092.470678127
SE,JP,C,11180696.77560536
SE,JP,J,4730187.811960766
SE,JP,C,1341806.5104137466
SE,JP,M,304436.42405037937
SE,JP,H,18780902.48785725
SE,JP,C,9637069.0789427
SE,JP,G,160890.40560381903
SE,JP,C,3687454.123926255
SE,JP,D,31033683.216437906
SE,JP,C,144755.06015701842
SE,JP,C,396123.167145957
SE,JP,C,11805636.027110549
SE,JP,N,7648206.797412417
SE,JP,C,10136403.46419892
SE,JP,G,242470.0236130848
SE,JP,C,17440879.36747233
SE,JP,C,109001.34079681661
SE,JP,C,412200.81672756135
SE,JP,J,20922024.54755629
SE,JP,K,2292955.003427206
SE,JP,C,1015380.6407560584
SE,JP,C,3081924.2595002726
SE,JP,C,16902929.2649655
SE,JP,G,14991865.068905689
SE,JP,K,1618714.9957219516
SE,JP,K,133147.7091005097
SE,JP,G,1261341.6827954552
SE,JP,C,11437559.483977541
SE,JP,H,458332.0644143928
SE,JP,S,386301.3577654916
SE,JP,D,26396672.357056774
SE,JP,K,811291.4370172677
SE,JP,C,476241.00392411626
SE,JP,C,2915211.2064114367
SE,JP,H,4593021.257719902
SE,JP,C,1025485.9511853978
SE,JP,N,7509569.230908617
SE,JP,G,8961889.566313477
SE,JP,L,340787.1771416651
SE,JP,C,15376341.510481693
SE,JP,C,2557175.5826130225
SE,JP,H,4076323.3107419494
SE,JP,P,306983.5025
SE,JP,H,21145850.995
SE,JP,C,4797806.521602586
SE,JP,H,823938.4308754213
SE,JP,H,3177456.645527941
SE,JP,C,32973946.829527237
SE,JP,C,13988720.144448169
SE,JP,F,23276485.08084665
SE,JP,C,12072396.512560904
SE,JP,C,3335577.103725828
SE,JP,C,1880533.763610132
SE,JP,C,637362.8383265224
SE,JP,G,71812520.06277302
SE,JP,C,4798554.618177419
SE,JP,C,1001075.1229171815
SE,JP,C,4175896.6049994025
SE,JP,K,984778.2545426612
SE,JP,F,18264494.52361447
SE,JP,C,888934.4158461503
SE,JP,C,4537390.397117822
SE,JP,C,2027361.9563599597
SE,JP,I,3041712.3493250455
SE,JP,C,3434291.9988214094
SE,JP,C,2332565.9567579404
SE,JP,C,7780500.1175
SE,JP,H,1793003.179900775
SE,JP,C,4272863.992494045
SE,JP,G,91698716.84383273
SE,JP,K,1705448.5658377642
SE,JP,C,312162.4401085153
SE,JP,J,11524766.69295306
SE,JP,C,4055303.969356889
SE,JP,C,7825568.476512978
SE,JP,C,4951777.124082063
SE,JP,C,22069157.92485607
SE,JP,K,397845.62831713597
SE,KE,G,3171700.1673339745
SE,KR,F,19864811.983186834
SE,KR,C,762610.375803412
SE,KR,C,2624738.4463747563
SE,KR,C,562540.3443825041
SE,KR,K,16797178.688682728
SE,KR,F,16456023.594503595
SE,KR,K,4119026.5503325774
SE,KR,C,2172755.484376579
SE,KR,C,226639.3479719311
SE,KR,K,14375646.311109751
SE,KR,C,75714.7309897318
SE,KR,C,14526414.155487113
SE,KR,K,27138072.619181383
SE,KR,C,34060121.98678212
SE,KR,F,15047978.646279808
SE,KR,K,17894731.465872705
SE,KR,K,7960731.138563945
SE,KR,H,16191845.165413378
SE,KR,M,1185830.0784486409
SE,KR,C,9002186.128820712
SE,KR,C,5287827.525007838
SE,KR,C,7520658.775248523
SE,KR,C,3898257.646902833
SE,KR,C,19733962.601311542
SE,KR,C,3654235.394757813
SE,KR,N,2559504.529722062
SE,KR,F,7260192.327500001
SE,KR,K,3611095.579809516
SE,KR,K,4209860.711284826
SE,KR,C,7209551.325
SE,KR,C,22241636.80358136
SE,KR,C,3662218.184571302
SE,KR,C,2738098.472302252
SE,KR,J,2836044.492632596
SE,KR,J,18936441.742174964
SE,KR,J,4134302.215605902
SE,KR,C,2683583.4253587225
SE,KR,C,17872088.99748996
SE,KR,N,17244203.21108257
SE,KR,C,21443461.893086575
SE,KR,C,3940745.693054303
SE,KR,K,2737315.23495122
SE,KR,C,33319984.425458975
SE,KR,G,1702312.785143829
SE,KR,K,2292524.7021612795
SE,KR,K,812097.8998318973
SE,KR,C,3536364.150695931
SE,KR,B,1589421.1148736686
SE,KR,C,7246934.323167283
SE,KR,K,1289359.9528134689
SE,KR,C,4113807.3269680077
SE,KR,K,5362514.494938455
SE,KR,D,23390158.036182992
SE,KR,C,14284961.066306222
SE,KR,G,33011175.321440667
SE,KR,C,2271049.863468936
SE,KR,C,20783032.113843452
SE,KR,C,1916581.5225592896
SE,KR,R,2245028.0042197127
SE,KR,C,4178104.849247255
SE,KR,K,401678.3129888177
SE,KR,C,2416911.681348204
SE,KR,K,248467.4267073342
SE,KR,C,10078239.14620762
SE,KR,F,5064930.557819446
SE,CN,C,128732.59230244897
SE,CN,C,780281.6099719624
SE,CN,L,9495509.528558813
SE,CN,C,2543846.7391405916
SE,CN,C,1649361.660733893
SE,KY,J,7644052.291379783
SE,CN,C,11016717.132957174
SE,CN,C,1526696.2814011117
SE,CN,L,22407208.78398419
SE,CN,C,2472592.5409019985
SE,KY,P,2339361.6141927238
SE,KY,P,1255456.771938353
SE,KY,J,6978097.203981749
SE,KY,G,63576573.06802511
SE,KY,J,2124851.2630339987
SE,KY,K,303093.633516447
SE,KY,G,25562399.42863582
SE,KZ,J,0.0
SE,LK,K,76291.11838674903
SE,LK,K,624298.2162171751
SE,US,H,8999999.798834318
SE,LT,N,0.0
SE,LT,J,0.0
SE,LT,A,10501708.174722433
SE,LU,J,65727776.683971144
SE,LU,B,1068784.1533696647
SE,LU,J,309781.4526584259
SE,LV,J,0.0
SE,LV,G,16580747.0
SE,MD,J,0.0
SE,MT,R,57839544.13585067
SE,MT,R,523456.0990384006
SE,MT,,504229.5047362795
SE,MX,F,361969.9483230208
SE,MX,L,821147.3579804931
SE,MX,C,141421.46400209822
SE,MX,K,521133.41846063733
SE,MX,K,71164.17552781015
SE,MX,H,1180680.092002362
SE,MX,H,1223220.595332534
SE,MX,C,13378503.483507179
SE,MX,K,624920.9646780347
SE,MX,K,112191.77695810044
SE,MX,C,2418729.291711662
SE,MX,J,6467370.687442997
SE,MX,C,1394993.0207870153
SE,MX,H,494121.31136298116
SE,MY,L,2205060.4258516505
SE,MY,A,5416860.602610729
SE,MY,D,12478964.577781424
SE,MY,K,265109.3431733161
SE,MY,K,1059942.6682279361
